SequenceID,TimeStamp,RelativeTime,CollectableCoin1Distance,CollectableCoin2Distance,CollectableCoin3Distance,CollectableCoin4Distance,CollectableCoin5Distance,TimeStepCoinsCollected,TimeStepCoinNearMiss,Asteroid1Distance,Asteroid2Distance,Asteroid3Distance,Asteroid4Distance,Asteroid5Distance,AsteroidsInCloseRange,AsteroidsInMediumRange,AsteroidsOnScreen,TimeStepHitByAsteroids,TimeStepAsteroidNearMiss,ScoreCount,MultiplierAmount,ShipOrientation,PlayerInputCount,ShipDistanceTravelled,TimeWithoutHit,VeryRecentScoreDifference,RecentScoreDifference,LongTermScoreDifference,VeryRecentMultiplierDifference,RecentMultiplierDifference,LongTermMultiplierDifference,TotalAsteroidNearMisses,TotalAsteroidHits,TotalCoinCollected,First30SecondsAsteroidHits,First30SecondsCoinsCollected,TotalCoinNearmisses
fdd69604-72f1-4100-8291-531ec61693c8,6.013111,5.012227,6.09015,4.459683,-1,-1,-1,0,0,3.66477,5.191188,-1,-1,-1,0,1,2,0,0,377.6499,1.69,322.7383,2,3.180566,0,377.6499,377.6499,377.6499,1.69,1.69,1.69,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,6.514382,5.513498,9.180103,1.370018,-1,-1,-1,0,0,4.121148,4.457532,-1,-1,-1,0,2,2,0,0,386.2499,1.74,269.7558,4,3.244494,0,382.1499,386.2499,386.2499,-2.36,1.74,1.74,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,7.015489,6.014605,10.56343,-1,-1,-1,-1,1,0,4.682065,6.124755,-1,-1,-1,0,1,2,0,0,785.8998,1.99,73.39616,4,2.135972,0,776.4498,785.8998,785.8998,-7.46,1.99,1.99,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,7.515836,6.514952,8.892913,-1,-1,-1,-1,0,0,1.674589,5.953604,7.858749,-1,-1,1,1,3,0,0,795.9999,2.039999,185.0351,3,2.181182,0,780.9499,795.9999,795.9999,-13.01,2.039999,2.039999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,8.018274,7.01739,7.309043,5.056499,-1,-1,-1,0,0,2.480137,8.687777,-1,-1,-1,0,1,2,0,0,806.3499,2.089999,97.43616,3,2.621595,0,785.4499,806.3499,806.3499,-18.81,2.089999,2.089999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,8.51906,7.518176,5.177115,3.70223,-1,-1,-1,0,0,4.10675,8.378416,-1,-1,-1,0,1,2,0,0,816.9499,2.139999,62.22843,3,2.920769,0,789.9499,816.9499,816.9499,-24.86,2.139999,2.139999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,9.020365,8.019481,2.471326,2.778665,-1,-1,-1,0,0,7.996563,10.95667,-1,-1,-1,0,0,2,0,0,827.7999,2.189999,140.834,3,3.302351,0,794.4499,827.7999,827.7999,-31.16,2.189999,2.189999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,9.52049,8.519606,2.091935,0.9094063,-1,-1,-1,0,0,4.244594,9.898874,11.03209,-1,-1,0,1,3,0,0,838.8998,2.239999,185.5833,3,2.116374,0,798.9498,838.8998,838.8998,-37.71,2.239999,2.239999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,10.0221,9.021214,8.157772,-1,-1,-1,-1,2,0,2.130217,12.41781,12.88091,-1,-1,1,1,3,0,0,1877.249,2.689999,74.9586,4,1.880492,0,1516.049,1877.249,1877.249,-358.5099,2.689999,2.689999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,10.52328,9.522398,6.59198,-1,-1,-1,-1,0,0,2.592017,12.62254,13.33067,-1,-1,0,1,3,0,0,1890.849,2.739999,297.7119,1,2.124952,0,1521.549,1890.849,1890.849,-366.5599,2.739999,2.739999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,11.02465,10.02376,7.065149,-1,-1,-1,-1,0,0,1.637683,11.45121,-1,-1,-1,1,1,2,0,0,1904.699,2.789999,230.1203,2,2.873417,0,1527.049,1904.699,1904.699,-374.8599,2.789999,2.789999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,11.52535,10.52447,9.749721,-1,-1,-1,-1,0,0,2.85344,11.1129,11.26228,-1,-1,0,1,3,0,0,1918.799,2.839999,146.3363,4,2.882324,0,1532.549,1918.799,1918.799,-383.4099,2.839999,2.839999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,12.02673,11.02585,8.754106,15.02798,-1,-1,-1,0,0,3.402787,8.936404,-1,-1,-1,0,1,2,0,0,1933.149,2.889999,6.052773,1,2.034698,0,1147.25,1933.149,1933.149,-783.0098,2.889999,2.889999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,12.52731,11.52642,6.538947,12.80921,-1,-1,-1,0,0,1.899715,5.862245,8.6366,-1,-1,1,1,3,0,0,1947.749,2.939999,323.6524,2,2.990807,0,1151.75,1947.749,1947.749,-793.0599,2.939999,2.939999,0,0,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,13.02885,12.02797,5.137892,10.49629,-1,-1,-1,0,0,2.951572,3.643027,-1,-1,-1,0,2,2,1,0,1355.484,1.101999,358.6478,2,3.570099,0,549.1337,1355.484,1355.484,-805.2479,1.101999,1.101999,0,1,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,13.5294,12.52851,2.727044,12.02493,-1,-1,-1,0,0,2.29878,-1,-1,-1,-1,1,1,1,2,0,493.6937,1.02,76.36901,4,3.163426,0,-323.2562,488.5437,493.6937,-815.9299,-4.13,1.02,0,3,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,14.03075,13.02986,2.850577,12.43651,8.566938,-1,-1,0,0,2.394027,6.664618,-1,-1,-1,0,1,2,0,0,498.9437,1.07,208.7693,0,2.004209,0,-328.8562,488.3937,498.9437,-826.7299,-9.48,1.07,0,3,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,14.53127,13.53039,5.928924,10.35329,7.109063,-1,-1,0,0,5.073149,-1,-1,-1,-1,0,0,1,1,0,193.8009,1.02,252.2454,2,3.156667,0,-645.0989,177.601,193.8009,-837.8798,-15.18,1.02,0,4,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,15.03281,14.03192,8.012404,7.369773,4.303358,-1,-1,0,0,2.155618,-1,-1,-1,-1,1,1,1,0,0,199.0509,1.07,324.7636,2,3.197485,0,-1678.198,178.151,199.0509,-1876.179,-19.83,1.07,0,4,0,0,0,0
fdd69604-72f1-4100-8291-531ec61693c8,15.53308,14.53219,6.986497,7.765871,3.779801,-1,-1,0,0,1.222739,-1,-1,-1,-1,1,1,1,0,0,204.5509,1.12,79.45658,4,2.569301,0,-1686.298,177.5509,204.5509,-1889.729,-25.88,1.12,0,4,0,0,0,0
