SequenceID,TimeStamp,RelativeTime,CollectableCoin1Distance,CollectableCoin2Distance,CollectableCoin3Distance,CollectableCoin4Distance,CollectableCoin5Distance,TimeStepCoinsCollected,TimeStepCoinNearMiss,Asteroid1Distance,Asteroid2Distance,Asteroid3Distance,Asteroid4Distance,Asteroid5Distance,AsteroidsInCloseRange,AsteroidsInMediumRange,AsteroidsOnScreen,TimeStepHitByAsteroids,TimeStepAsteroidNearMiss,ScoreCount,MultiplierAmount,ShipOrientation,PlayerInputCount,ShipDistanceTravelled,TimeWithoutHit,VeryRecentScoreDifference,RecentScoreDifference,LongTermScoreDifference,VeryRecentMultiplierDifference,RecentMultiplierDifference,LongTermMultiplierDifference,TotalAsteroidNearMisses,TotalAsteroidHits,TotalCoinCollected,First30SecondsAsteroidHits,First30SecondsCoinsCollected,TotalCoinNearmisses
6706fe73-749c-4b5d-859e-60b34beee3b3,7.024914,6.024343,9.141678,-1,-1,-1,-1,0,0,8.822981,-1,-1,-1,-1,0,0,1,0,0,744.4999,1.99,225.8763,2,1.735283,0,735.0499,744.4999,744.4999,-7.46,1.99,1.99,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,7.525765,6.525193,6.404241,-1,-1,-1,-1,0,0,4.968003,12.90599,-1,-1,-1,0,0,2,0,0,754.5999,2.039999,184.174,2,3.105106,0,739.5499,754.5999,754.5999,-13.01,2.039999,2.039999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,8.025768,7.025197,4.175087,7.56064,-1,-1,-1,0,0,3.416916,11.208,-1,-1,-1,0,1,2,0,0,764.95,2.089999,215.9179,2,3.621314,0,744.0499,764.95,764.95,-18.81,2.089999,2.089999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,8.52705,7.526478,1.315078,8.317782,-1,-1,-1,0,0,4.263884,12.1554,-1,-1,-1,0,1,2,0,0,775.5499,2.139999,288.4352,1,3.155391,0,748.5499,775.5499,775.5499,-24.86,2.139999,2.139999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,9.027073,8.026502,-1,6.869497,-1,-1,-1,1,0,5.624675,12.10593,-1,-1,-1,0,0,2,0,0,1257.2,2.389999,1.655937,2,3.063933,0,929.4498,1257.2,1257.2,-325.36,2.389999,2.389999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,9.528012,8.527441,-1,3.70118,-1,-1,-1,0,0,5.05834,9.371639,16.62856,-1,-1,0,0,3,0,0,1269.3,2.439999,38.17665,0,3.212612,0,933.95,1269.3,1269.3,-332.91,2.439999,2.439999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,10.02864,9.028072,5.586514,-1,-1,-1,-1,1,0,4.508125,7.501066,13.93861,-1,-1,0,1,3,0,0,1819.65,2.689999,28.33411,3,3.744421,0,1476.45,1819.65,1819.65,-340.5099,2.689999,2.689999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,10.52908,9.528512,6.22547,-1,-1,-1,-1,0,0,6.833772,8.163366,14.10223,-1,-1,0,0,3,0,0,1833.25,2.739999,251.009,2,2.420316,0,1117.55,1833.25,1833.25,-712.96,2.739999,2.739999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,11.02915,10.02858,3.762151,-1,-1,-1,-1,0,0,5.616752,8.810654,11.71075,12.41045,-1,0,0,4,0,0,1847.1,2.789999,206.2868,1,2.606329,0,1122.05,1847.1,1847.1,-722.2599,2.789999,2.789999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,11.52947,10.5289,-1,-1,-1,-1,-1,1,0,3.532776,9.745636,11.66162,12.92281,-1,0,1,4,0,0,2467.399,3.039999,239.597,4,3.5488,0,1732.75,2467.399,2467.399,-731.6099,3.039999,3.039999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,12.0296,11.02903,3.275135,-1,-1,-1,-1,0,0,2.928722,9.190939,10.80628,14.66983,-1,0,1,4,0,0,2482.75,3.089999,34.14985,1,1.712452,0,1738.25,2482.75,2482.75,-741.4099,3.089999,3.089999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,12.52979,11.52921,5.139649,-1,-1,-1,-1,0,0,4.87443,6.997013,8.551894,13.4838,16.46219,0,0,5,0,0,2498.35,3.139999,88.41412,3,2.981371,0,1743.75,2498.35,2498.35,-751.4599,3.139999,3.139999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,13.03145,12.03088,4.012018,-1,-1,-1,-1,0,0,3.950567,5.83571,5.934336,13.85497,14.89903,0,1,5,0,0,2514.199,3.189999,207.02,2,2.250266,0,1749.25,2514.199,2514.199,-761.7599,3.189999,3.189999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,13.53169,12.53112,-1,-1,-1,-1,-1,1,0,4.044357,4.58668,5.622002,13.61866,16.83267,0,2,5,0,0,3216.499,3.439999,207.0833,3,3.275809,0,2440.949,3212.399,3216.499,-772.1099,-0.6600008,3.439999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,14.03276,13.03219,9.201527,-1,-1,-1,-1,0,0,1.31868,5.286072,11.1622,14.02274,-1,1,1,4,0,0,3233.849,3.489999,64.90848,3,2.304682,0,1976.649,3224.399,3233.849,-1253.71,-5.960001,3.489999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,14.53302,13.53244,7.623446,-1,-1,-1,-1,0,0,3.530198,4.280448,9.333544,12.35711,17.42169,0,2,5,0,0,3251.449,3.539999,35.46379,3,2.06488,0,1982.149,3236.399,3251.449,-1265.76,-11.51,3.539999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,15.0337,14.03313,4.818919,-1,-1,-1,-1,0,0,3.994185,6.068612,7.445247,8.686786,13.087,0,1,5,0,0,3265.709,3.579999,56.75867,2,2.879422,0,1446.06,3244.809,3265.709,-1816.07,-17.32,3.579999,0,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,15.53463,14.53406,2.306908,-1,-1,-1,-1,0,0,4.002945,6.594745,7.279677,9.517241,11.54414,0,1,6,0,1,3283.76,3.629999,1.683723,4,3.181828,0,1450.51,3256.76,3283.76,-1829.62,-23.37,3.629999,1,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,16.03474,15.03417,1.313762,7.324634,-1,-1,-1,0,0,5.625558,6.086078,6.246117,8.056621,9.895034,0,0,6,0,1,3302.059,3.679999,124.0198,3,2.569909,0,1454.959,2974.309,3302.059,-1843.42,-324.07,3.679999,2,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,16.53602,15.53545,-1,6.013481,-1,-1,-1,1,0,3.411238,5.825946,6.855157,8.747275,13.98004,0,1,5,0,1,4101.209,3.929999,259.0801,3,2.01237,0,1633.81,3765.859,4101.209,-2463.469,-331.42,3.929999,3,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,17.03622,16.03565,-1,5.437215,-1,-1,-1,0,0,3.604035,5.190282,8.336308,8.941202,14.20103,0,1,5,0,1,4121.009,3.979999,310.2186,4,2.180737,0,1638.26,3777.809,4121.009,-2478.77,-339.2199,3.979999,4,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,17.53718,16.53661,-1,3.896319,-1,-1,-1,0,0,3.607803,6.204229,8.414846,10.07697,11.36862,0,1,6,0,1,4141.059,4.029999,239.9201,2,2.881524,0,1642.709,3425.359,4141.059,-2494.32,-711.6699,4.029999,5,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,18.03722,17.03665,3.149459,0.9524938,-1,-1,-1,0,0,2.912353,5.928589,6.900713,8.095885,9.308073,0,1,7,0,1,4161.359,4.08,175.2303,2,3.090678,0,1647.159,3436.309,4161.359,-2510.119,-720.9699,4.08,6,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,18.53768,17.53711,5.670542,-1,-1,-1,-1,1,0,3.904727,4.53393,6.21495,6.320758,6.361864,0,2,8,0,1,5038.909,4.330001,80.56968,2,2.891266,0,1822.41,4304.259,5038.909,-3212.169,-730.3199,4.330001,7,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,19.03955,18.03898,5.539495,-1,-1,-1,-1,0,0,3.591023,3.682486,4.146212,4.778971,5.892133,0,4,8,0,1,5060.708,4.380002,333.2124,2,2.470131,0,1826.86,4316.208,5060.708,-3229.469,-740.1199,4.380002,8,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,19.53988,18.53931,2.806,-1,-1,-1,-1,0,0,2.529874,3.043969,4.022983,4.283726,4.757061,0,5,9,0,1,5082.759,4.430004,284.8429,2,2.953474,0,1834.85,4328.159,5082.759,-3243.479,-750.1699,4.430004,9,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,20.04155,19.04098,5.808632,-1,-1,-1,-1,1,0,3.104642,3.704856,5.181526,6.319473,9.16574,0,2,8,0,1,6037.46,4.680005,217.2632,3,3.320321,0,2771.751,5272.51,6037.46,-3261.029,-760.27,4.680005,10,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,20.54193,19.54136,3.44326,-1,-1,-1,-1,0,0,2.841852,3.390803,4.161806,5.527751,6.201002,0,3,9,0,1,6061.01,4.730006,147.3103,3,2.510907,0,2777.251,5285.46,6061.01,-3279.03,-770.8199,4.730006,11,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,21.04245,20.04188,0.9041377,-1,-1,-1,-1,0,0,1.825131,3.926405,4.867971,5.605064,5.802325,1,2,10,0,1,6084.81,4.780007,157.5919,5,3.187955,0,2782.751,4827.61,6084.81,-3297.279,-1252.42,4.780007,12,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,21.54306,20.54249,-1,-1,-1,-1,-1,1,0,3.662961,3.743537,4.42494,5.017569,7.619702,0,3,10,0,1,7105.861,5.030008,354.1515,6,1.999652,0,3008.583,5836.562,7105.861,-4092.249,-1264.27,5.030008,13,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,22.0441,21.04353,5.393601,-1,-1,-1,-1,0,0,2.986695,3.702336,5.834227,5.925122,6.586939,0,2,8,0,1,7131.161,5.080009,95.2333,2,1.750286,0,3014.132,5311.512,7131.161,-4111.949,-1814.57,5.080009,14,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,22.54498,21.54441,5.723543,-1,-1,-1,-1,0,0,1.992432,3.001057,3.784563,4.268395,4.644957,1,5,8,0,1,7156.711,5.13001,31.73881,4,2.790675,0,3019.682,5323.461,7156.711,-4131.899,-1828.12,5.13001,15,0,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,23.0452,22.04462,7.22844,-1,-1,-1,-1,0,0,5.519486,5.889975,6.522752,6.73611,6.804048,0,0,9,1,1,5515.426,2.635007,64.58711,3,3.333784,0,1358.147,3668.326,5515.426,-4154.644,-1844.465,2.635007,16,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,23.54586,22.54529,7.108239,-1,-1,-1,-1,0,0,4.841503,4.859431,7.277318,7.478028,8.814224,0,0,8,0,1,5528.75,2.685007,297.7954,2,2.342493,0,494.1719,3061.351,5528.75,-5031.894,-2464.714,2.685007,17,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,24.04702,23.04645,4.132748,4.370595,-1,-1,-1,0,0,3.613656,4.972586,5.057111,6.018173,7.230702,0,1,8,0,1,5542.325,2.735007,269.3183,1,3.026585,0,485.9966,3059.575,5542.325,-5053.594,-2480.015,2.735007,18,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,24.5478,23.54723,-1,4.405498,-1,-1,-1,1,0,2.9512,4.074738,4.803029,5.701591,7.617357,0,2,9,0,1,6151.352,2.985007,266.3062,3,3.759657,0,1073.023,3653.002,6151.352,-5075.344,-2495.365,2.985007,19,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,25.04936,24.04878,-1,3.499294,-1,-1,-1,0,0,2.981188,3.255888,3.969837,7.121601,7.956621,0,3,7,0,1,6166.427,3.035007,153.9534,0,2.393421,0,133.647,3652.227,6166.427,-6029.745,-2511.165,3.035007,20,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,25.55088,24.55031,-1,-1,-1,-1,-1,1,0,1.590713,3.024029,3.406963,4.042277,5.260375,1,4,6,0,1,6836.954,3.285007,120.2764,4,3.247597,0,780.6733,3620.455,6836.954,-6052.995,-3213.214,3.285007,21,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,26.05234,25.05176,3.176265,-1,-1,-1,-1,0,0,1.981339,2.965718,4.918222,5.140201,5.278237,1,2,7,0,1,6853.529,3.335007,342.8168,6,1.539507,0,773.4985,3619.68,6853.529,-6076.695,-3230.514,3.335007,22,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,26.55262,25.55204,5.164296,-1,-1,-1,-1,0,0,3.66025,4.169989,5.950951,6.190873,7.000787,0,2,7,0,1,6866.969,3.375007,101.314,4,2.272122,0,-233.8623,3615.52,6866.969,-7097.457,-3248.074,3.375007,23,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,27.0531,26.05253,3.39488,-1,-1,-1,-1,0,0,3.153766,4.160407,4.362206,6.002292,7.762745,0,3,7,0,2,6883.994,3.425007,217.9885,0,1.956762,0,-242.0874,3614.694,6883.994,-7122.656,-3265.874,3.425007,25,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,27.55318,26.55261,-1,-1,-1,-1,-1,1,0,2.468951,2.833715,4.151781,4.347955,9.929628,0,4,7,0,2,7634.47,3.675007,190.2771,3,3.315946,0,482.8887,4347.07,7634.47,-7147.906,-3283.724,3.675007,27,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,28.05373,27.05316,9.485052,-1,-1,-1,-1,0,0,2.454432,3.760034,4.360949,6.679262,10.40172,0,3,7,0,2,7652.995,3.725007,101.6293,1,2.557705,0,2140.204,4350.936,7652.995,-5509.066,-3298.334,3.725007,29,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,28.55552,27.55495,7.148667,-1,-1,-1,-1,0,0,2.1867,4.10979,5.70132,8.80214,10.74487,1,2,6,0,2,7671.77,3.775007,56.57609,1,3.314083,0,2145.704,3574.491,7671.77,-5522.291,-4093.504,3.775007,31,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,29.05617,28.05559,3.79059,-1,-1,-1,-1,0,0,3.589042,3.91375,6.916718,7.188521,7.985359,0,2,7,0,2,7690.795,3.825007,13.91345,0,3.511182,0,2151.205,3573.766,7690.795,-5535.765,-4113.204,3.825007,33,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,29.55773,28.55716,-1,-1,-1,-1,-1,1,0,3.512402,6.609034,7.207817,7.922789,9.436937,0,1,7,0,3,8525.071,4.075007,16.62395,2,3.764977,0,2376.705,4388.042,8525.071,-6144.292,-4132.954,4.075007,36,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,30.06014,29.05957,10.30677,-1,-1,-1,-1,0,0,3.946504,5.497531,7.939843,8.366282,9.473984,0,1,7,0,3,8545.597,4.125008,126.5606,3,2.960042,0,2382.205,4388.318,8545.597,-6159.267,-4153.154,4.125008,39,1,0,0,0,0
6706fe73-749c-4b5d-859e-60b34beee3b3,30.5602,29.55963,10.80439,-1,-1,-1,-1,0,0,3.548231,4.191478,4.312984,5.401457,9.54543,0,3,7,0,3,8566.371,4.175009,164.9835,3,3.027167,0,1732.703,3531.792,8566.371,-6829.494,-5030.404,4.175009,42,1,0,0,0,0
