SequenceID,TimeStamp,RelativeTime,CollectableCoin1Distance,CollectableCoin2Distance,CollectableCoin3Distance,CollectableCoin4Distance,CollectableCoin5Distance,TimeStepCoinsCollected,TimeStepCoinNearMiss,Asteroid1Distance,Asteroid2Distance,Asteroid3Distance,Asteroid4Distance,Asteroid5Distance,AsteroidsInCloseRange,AsteroidsInMediumRange,AsteroidsOnScreen,TimeStepHitByAsteroids,TimeStepAsteroidNearMiss,ScoreCount,MultiplierAmount,ShipOrientation,PlayerInputCount,ShipDistanceTravelled,TimeWithoutHit,VeryRecentScoreDifference,RecentScoreDifference,LongTermScoreDifference,VeryRecentMultiplierDifference,RecentMultiplierDifference,LongTermMultiplierDifference,TotalAsteroidNearMisses,TotalAsteroidHits,TotalCoinCollected,First30SecondsAsteroidHits,First30SecondsCoinsCollected,TotalCoinNearmisses
b2fa7132-4e72-49aa-96a4-13aec54b4d57,15.5492,14.54715,5.173447,8.907619,6.84413,6.941677,8.232221,0,0,1.576614,5.15229,6.188696,-1,-1,1,1,3,0,1,618.8099,2.779999,26.26617,3,1.228285,0,124.46,590.5599,618.8099,-491.5699,-25.47,2.779999,6,0,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,16.05039,15.04834,2.911344,7.537772,9.378755,6.655907,5.869658,0,0,2.863548,6.711442,12.28272,-1,-1,0,1,3,0,1,632.8599,2.829999,106.4395,3,2.771178,0,126.91,599.5099,632.8599,-503.1199,-30.52,2.829999,7,0,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,16.55071,15.54866,4.500341,5.799841,9.864836,4.655497,5.27128,0,0,4.687843,5.136447,11.21154,-1,-1,0,1,3,0,1,647.1599,2.879999,174.708,2,2.143534,0,129.36,272.51,647.1599,-514.9199,-371.7699,2.879999,8,0,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,17.05138,16.04933,4.921303,5.995166,9.416943,4.485383,5.792318,0,0,2.776287,5.909114,8.840092,10.87875,-1,0,1,4,0,1,661.7099,2.929999,323.2432,3,1.117218,0,134.25,278.46,661.7099,-524.5299,-380.3199,2.929999,9,0,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,17.55306,16.55101,2.530998,7.680008,9.605445,6.949127,5.771863,0,0,6.057882,6.853191,8.654361,-1,-1,0,0,3,1,2,329.123,1.088999,20.52237,1,2.660876,0,-210.6369,-62.97699,329.123,-538.6709,-391.011,1.088999,11,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,18.05368,17.05163,-1,9.418252,10.34916,9.102528,6.555435,1,0,6.436505,6.742314,7.003203,-1,-1,0,0,3,0,2,629.2178,1.488999,275.8594,5,2.580361,0,76.90784,228.0179,629.2178,-550.8209,-399.7109,1.488999,13,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,18.55377,17.55172,-1,8.482108,9.073087,7.588821,6.533538,0,0,3.855009,6.016865,8.022285,8.901361,-1,0,1,4,0,2,636.8127,1.538999,163.4345,3,2.176215,0,71.70282,226.2628,636.8127,-563.5709,-409.0109,1.538999,15,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,19.05532,18.05327,-1,5.485321,10.16673,4.46462,5.006971,0,0,2.036146,4.35205,5.563958,-1,-1,1,2,3,0,2,644.6577,1.588999,135.0578,2,3.231186,0,66.4978,224.5078,644.6577,-576.5709,-418.5609,1.588999,17,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,19.55552,18.55347,-1,2.360255,12.60563,1.843453,4.993173,0,0,2.362607,6.10091,6.32571,-1,-1,0,1,3,0,2,652.7527,1.638999,161.4926,3,3.604434,0,61.29285,222.7528,652.7527,-589.8209,-428.3609,1.638999,19,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,20.05571,19.05366,-1,3.707717,12.73038,1.05129,7.486319,0,0,3.228427,7.784181,8.545911,-1,-1,0,1,3,0,2,661.0978,1.688999,233.4742,1,2.941233,0,56.08789,220.9978,661.0978,-603.3209,-438.4109,1.688999,21,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,20.55573,19.55367,-1,5.513413,10.23462,-1,8.140615,1,0,5.166851,7.235734,7.381396,-1,-1,0,0,3,0,2,1080.892,2.088999,318.6565,2,2.601533,0,462.0825,630.4425,1080.892,-616.7209,-448.3609,2.088999,23,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,21.05575,20.0537,-1,6.527646,8.432077,-1,7.447836,0,0,4.853393,6.231438,7.946511,11.18074,-1,0,0,4,0,3,1091.488,2.138999,305.7368,4,2.865564,0,458.6276,630.4376,1091.488,-630.7209,-458.9109,2.138999,26,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,21.55692,20.55487,-1,9.637232,5.345789,-1,9.923655,0,0,3.362604,6.519048,12.42076,13.05034,-1,0,1,4,0,3,1102.333,2.188999,266.4531,1,3.1817,0,455.1726,630.4326,1102.333,-644.9709,-469.7109,2.188999,29,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,22.05765,21.0556,-1,13.20297,1.791834,-1,13.27622,0,0,2.889227,14.37141,-1,-1,-1,0,1,2,0,3,1113.427,2.238999,290.4366,2,3.607919,0,451.7176,630.4276,1113.427,-659.4709,-480.7609,2.238999,32,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,22.55768,21.55563,-1,15.8195,2.672936,-1,15.12833,0,0,1.752303,14.58531,-1,-1,-1,1,1,2,0,3,1124.773,2.288999,344.9431,2,3.417258,0,795.6497,630.4226,1124.773,-326.834,-492.0609,2.288999,35,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,23.05798,22.05593,-1,15.35684,4.919122,-1,13.95868,0,0,2.934149,11.58944,11.7546,-1,-1,0,1,3,0,3,1136.367,2.338999,75.81779,2,2.833697,0,507.1497,630.4175,1136.367,-626.8788,-503.6109,2.338999,38,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,23.55879,22.55674,-1,12.78333,4.961167,-1,11.52785,0,0,5.430818,8.033803,9.873371,-1,-1,0,0,3,0,3,1148.213,2.388999,132.1892,2,2.728082,0,511.3998,630.4126,1148.213,-634.4238,-515.4109,2.388999,41,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,24.05908,23.05703,-1,13.23308,6.132751,-1,11.5105,0,1,6.365887,7.739825,9.667474,-1,-1,0,0,3,0,3,1160.307,2.438998,12.90578,2,1.599252,0,515.6498,630.4076,1160.307,-642.2187,-527.4609,2.438998,44,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,24.56137,23.55932,-1,12.31987,8.01384,-1,10.0238,0,0,3.341473,9.732127,11.48286,-1,-1,0,1,3,0,3,1172.652,2.488998,94.13005,2,2.25339,0,519.8997,630.4026,1172.652,-650.2637,-539.7609,2.488998,47,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,25.06194,24.05989,-1,10.35649,7.588218,-1,8.547463,0,0,1.018735,6.992862,7.795056,-1,-1,1,1,3,0,3,1185.248,2.538998,167.3469,4,2.26457,0,524.1498,632.9376,1185.248,-658.5588,-549.7709,2.538998,50,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,25.56256,24.56051,-1,7.483764,8.170459,-1,6.886525,0,0,4.495704,4.622667,4.744956,-1,-1,0,3,3,0,3,1198.092,2.588998,124.9669,2,3.338076,0,117.2,632.9825,1198.092,-1078.303,-562.5209,2.588998,53,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,26.06364,25.06159,-1,5.349589,10.88065,-1,4.194014,0,0,5.753495,7.482329,7.539197,13.33291,-1,0,0,4,0,3,1211.188,2.638998,73.62389,5,2.892176,0,119.7,633.0276,1211.188,-1088.849,-575.5209,2.638998,56,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,26.56679,25.56474,-1,3.043031,12.85885,-1,2.988724,0,0,6.58103,10.52785,11.27903,13.06802,-1,0,0,4,0,4,1224.532,2.688998,169.9835,1,2.724809,0,122.2,633.0726,1224.532,-1099.644,-588.7709,2.688998,60,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,27.06733,26.06528,-1,1.57536,13.40083,-1,4.408828,0,0,7.058826,11.63696,12.9647,13.92089,-1,0,0,4,0,4,1235.388,2.728998,64.17543,4,2.225458,0,124.2,630.3785,1235.388,-1108.459,-602.2809,2.728998,64,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,27.56746,26.5654,-1,2.840021,13.51943,-1,2.43343,0,0,5.644497,10.91728,11.15726,14.02156,14.56144,0,0,5,0,4,1249.184,2.778998,11.77517,4,2.119831,0,126.7,630.3737,1249.184,-1119.705,-616.0309,2.778998,68,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,28.06943,27.06738,-1,6.013114,13.93291,-1,1.929464,0,0,3.442606,10.98215,11.43119,15.07453,-1,0,1,4,0,4,1263.228,2.828998,339.3768,3,3.385575,0,129.2,630.3685,1263.228,-1131.199,-630.0309,2.828998,72,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,28.57098,27.56893,-1,9.152529,15.32801,-1,4.678389,0,0,2.538847,11.46393,12.31224,16.62082,-1,0,1,4,0,4,1277.523,2.878998,39.48929,3,3.3883,0,131.7,630.3635,1277.523,-1142.944,-644.2809,2.878998,76,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,29.07241,28.07036,-1,8.210772,16.2759,-1,3.65625,0,0,2.610577,10.75229,11.17234,19.4667,19.55628,0,1,5,0,4,1292.068,2.928998,175.902,1,1.946511,0,134.2,630.3586,1292.068,-1154.94,-658.7809,2.928998,80,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,29.57385,28.5718,-1,5.840796,14.2936,-1,1.582414,0,1,4.403191,7.493769,7.515444,15.53726,-1,0,1,4,0,4,1306.863,2.978998,231.9658,2,2.861872,0,136.7,977.7405,1306.863,-1167.184,-326.144,2.978998,84,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,30.07457,29.07252,-1,6.203051,12.62866,-1,2.908365,0,0,4.828093,4.851999,9.664292,12.56624,-1,0,0,4,0,4,1321.909,3.028998,127.9703,7,1.94848,0,139.2,692.6908,1321.909,-1179.68,-626.1888,3.028998,88,1,0,0,0,0
b2fa7132-4e72-49aa-96a4-13aec54b4d57,30.57527,29.57322,-1,5.127003,12.95539,-1,2.157047,0,0,5.118129,5.135377,7.449659,10.9671,-1,0,0,4,0,4,1337.203,3.078998,135.4972,8,1.156575,0,141.7,700.3906,1337.203,-1192.424,-633.7338,3.078998,92,1,0,0,0,0
